,Twitter Handle,Created At,ID,Tweet Text,State,Branch,Last Name,First Name,Party
121,RepMoBrooks,2022-04-04 18:34:13,1511049517977812995,"As a @HASCRepublicans member, I’m extremely perturbed that Biden would rather pay Americans to live off welfare or… https://t.co/2f0AHmpGJe",Alabama 5th District,U.S. Representative,Brooks,Mo,R
122,RepMoBrooks,2022-04-04 17:40:27,1511035985127219215,"RT @HASCRepublicans: ""Biden’s poorly thought out real dollar defense spending cuts must be stopped.” @RepMoBrooks 
https://t.co/VmtorWwUvc…",Alabama 5th District,U.S. Representative,Brooks,Mo,R
123,RepMoBrooks,2022-04-04 16:21:51,1511016204458156034,"RT @Drewbueno: .@NumbersUSA supports it: ""This bill would take back Congress’ constitutional power over this part of immigration policy &amp; r…",Alabama 5th District,U.S. Representative,Brooks,Mo,R
124,RepMoBrooks,2022-04-01 18:01:08,1509954026573549571,"Thanks to patriots @RepMaryMiller, @replouiegohmert, @RepGosar, &amp; @RepScottPerry for being original cosponsors on this important bill.",Alabama 5th District,U.S. Representative,Brooks,Mo,R
125,RepMoBrooks,2022-04-01 18:01:07,1509954025608855553,"Temporary Protected Status (TPS) is de facto amnesty. Before the Trump Administration, not a single person was ever… https://t.co/LKvYJ4cc6I",Alabama 5th District,U.S. Representative,Brooks,Mo,R
126,USRepGaryPalmer,2022-04-11 16:39:19,1513557315038978048,The trafficking of fentanyl and other drugs is one deadly byproduct of Biden's dangerous open-border policies. Unfo… https://t.co/aN6r4RoVfu,Alabama 6th District,U.S. Representative,Palmer,Gary,R
127,USRepGaryPalmer,2022-04-08 17:30:15,1512482970116009988,It makes no sense to deplete our reserve supplies of oil when we could open up domestic production. Refusing to use… https://t.co/PrC1xj4tjm,Alabama 6th District,U.S. Representative,Palmer,Gary,R
128,USRepGaryPalmer,2022-04-07 17:51:58,1512126047088787465,"RT @RepDLesko: We should not rely on other nations for oil when we have the resources to be energy independent here at home!

I joined @USR…",Alabama 6th District,U.S. Representative,Palmer,Gary,R
129,USRepGaryPalmer,2022-04-06 19:49:38,1511793270254354439,"I spoke with oil executives in an @HouseCommerce hearing today, highlighting how the Biden Admin and Democrats in C… https://t.co/mqaxigvbLq",Alabama 6th District,U.S. Representative,Palmer,Gary,R
130,USRepGaryPalmer,2022-04-06 18:27:12,1511772526581530628,RT @HouseCommerce: The quiet part out loud: Democrats don’t want lower prices at the pump so they can force their radical rush-to-green age…,Alabama 6th District,U.S. Representative,Palmer,Gary,R
131,USRepGaryPalmer,2022-04-06 17:59:08,1511765462895546386,"RT @GOPpolicy: Our southern border is in crisis and the decision to lift Title 42 will make things much worse. In response, Republicans are…",Alabama 6th District,U.S. Representative,Palmer,Gary,R
132,USRepGaryPalmer,2022-04-06 17:58:59,1511765427944361985,"HR 471 would prohibit the lifting of Title 42, one of the remaining protections at our southern border. Eliminating… https://t.co/Zkpd7qwCoC",Alabama 6th District,U.S. Representative,Palmer,Gary,R
133,USRepGaryPalmer,2022-04-06 15:44:06,1511731479658872836,"RT @HouseCommerce: “This is not the 'Putin Price Hike' or the result of companies suddenly deciding to make money in 2022, this is the Bide…",Alabama 6th District,U.S. Representative,Palmer,Gary,R
134,USRepGaryPalmer,2022-04-06 15:37:43,1511729877296496644,"RT @GOPpolicy: Freezing student loans, and potentially forgiving them like left wing activists ultimately want, will lead to further econom…",Alabama 6th District,U.S. Representative,Palmer,Gary,R
135,USRepGaryPalmer,2022-04-06 13:57:42,1511704704249737230,"RT @HouseCommerce: 🚨 We’ve been on the record since DAY ONE warning of the consequences of President Biden’s war on American energy.

Democ…",Alabama 6th District,U.S. Representative,Palmer,Gary,R
136,USRepGaryPalmer,2022-04-05 18:53:49,1511416838571368448,"Inflation is having devastating consequences, seen in numbers like this. The average family will likely spend rough… https://t.co/1Gsy0ey1tY",Alabama 6th District,U.S. Representative,Palmer,Gary,R
137,USRepGaryPalmer,2022-04-05 13:42:45,1511338555523616778,It is unconscionable and nonsensical to look to enemy regimes for oil when we could produce it here in America. https://t.co/7fMF0RIs8I,Alabama 6th District,U.S. Representative,Palmer,Gary,R
138,USRepGaryPalmer,2022-04-01 19:25:23,1509975229841514496,"RT @yhn: .@USRepGaryPalmer: Biden administration relying on ‘enemy regimes’ for oil is ‘unconscionable’  
By @DylanSmithAL https://t.co/ppx…",Alabama 6th District,U.S. Representative,Palmer,Gary,R
139,USRepGaryPalmer,2022-04-01 17:02:46,1509939340100702214,Why is Biden turning to enemy regimes like Iran &amp; Venezuela for oil when we could produce it? My colleagues &amp; I int… https://t.co/TcdaEgKP2T,Alabama 6th District,U.S. Representative,Palmer,Gary,R
140,USRepGaryPalmer,2022-04-01 16:52:21,1509936717377282052,RT @GOPpolicy: This is a terrible policy decision by the Biden Administration. This will lead to unprecedented numbers of illegal border cr…,Alabama 6th District,U.S. Representative,Palmer,Gary,R
141,USRepGaryPalmer,2022-04-01 14:02:41,1509894020247527426,RT @GOPpolicy: There is nothing sane or scientific about these guides from the White House. It is an assault on American children and their…,Alabama 6th District,U.S. Representative,Palmer,Gary,R
142,USRepGaryPalmer,2022-03-31 20:06:18,1509623138140798976,RT @GOPpolicy: This is open borders. Lifting Title 42 will create unprecedented levels of chaos at our southern border.,Alabama 6th District,U.S. Representative,Palmer,Gary,R
143,USRepGaryPalmer,2022-03-31 16:00:33,1509561295221272580,Don't be fooled. Gas prices have been increasing every month since Biden took office – NOT just since Russia invade… https://t.co/kjF32ogG52,Alabama 6th District,U.S. Representative,Palmer,Gary,R
144,RepTerriSewell,2022-04-07 21:27:16,1512180232161312769,Judge Ketanji Brown Jackson has redefined what is possible for the next generation of Black women and girls who can… https://t.co/uRrUhJBvZL,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
145,RepTerriSewell,2022-04-07 19:09:33,1512145570865033221,RT @WhiteHouse: Judge Ketanji Brown Jackson has been confirmed as the next Supreme Court Justice. https://t.co/A27Onkeljd,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
146,RepTerriSewell,2022-04-07 19:07:22,1512145024288444418,Supreme Court Justice Ketanji Brown Jackson! ☺️✊🏾👏🏾 🏛 #HistoryMade https://t.co/DaWCzmso6c,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
147,RepTerriSewell,2022-04-07 15:40:14,1512092898103332872,"Small businesses are the lifeblood of Alabama's economy but many still hurting. Today, @HouseDemocrats are once aga… https://t.co/YrzF233OMY",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
148,RepTerriSewell,2022-04-06 18:54:03,1511779283898974216,"Today's @WaysMeansCmte hearing focused on tackling racial, economic, &amp; health disparities to build a more inclusive… https://t.co/aWHT0McJZw",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
149,RepTerriSewell,2022-04-06 18:13:53,1511769176653938695,Women of the @TheBlackCaucus support the confirmation of Judge Ketanji Brown Jackson! 👏🏾 🏛 #ConfirmJudgeJackson… https://t.co/9VF2gCgbOZ,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
150,RepTerriSewell,2022-04-05 19:00:58,1511418638443626510,"*cough cough*… We’re looking at you, Alabama. #ExpandMedicaid #LowerHealthCareCosts https://t.co/y09txFOkbl",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
151,RepTerriSewell,2022-04-05 17:45:17,1511399588665733120,Putin's war in Ukraine has caused gas prices to rise by $1/gallon and Alabamians are being forced to foot the bill.… https://t.co/dgEmDyoRbH,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
152,RepTerriSewell,2022-04-05 16:37:50,1511382615324082183,"Last week, 193 of my Republican colleagues voted against capping the cost of insulin at $35/month. This is the perf… https://t.co/CSLslQyV5o",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
153,RepTerriSewell,2022-04-05 15:21:54,1511363506343489539,RT @GNYHA: Over 170 members of Congress support the Resident Physician Shortage Reduction Act of 2021 – a bipartisan bill that would train…,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
154,RepTerriSewell,2022-04-05 14:16:05,1511346945654202374,"#ICYMI: Check out these highlights from my town halls in Lowndes, Wilcox, &amp; Hale Counties! I had such a wonderful t… https://t.co/ggAgscuJGc",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
155,RepTerriSewell,2022-04-04 16:18:55,1511015467984560129,RT @NewDemCoalition: New Dem @RepTerriSewell joined @POTUS and @VP  at the White House this week as the President signed the Emmett Till An…,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
156,RepTerriSewell,2022-04-04 15:52:43,1511008873460682753,"54 years ago today, Dr. Martin Luther King, Jr. was assassinated for daring this nation live up to its highest idea… https://t.co/MNcXsaPa4j",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
157,RepTerriSewell,2022-04-02 16:37:00,1510295243656159234,Congratulations to @ASUHornetNation President Dr. Quinton Ross for being named by @POTUS to the White House HBCU Bo… https://t.co/uNT2oVa1lv,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
158,RepTerriSewell,2022-04-01 23:49:06,1510041595911061511,I want to thank Colonel Jones for being in Selma on this special day and for taking the time to speak to some of th… https://t.co/tCKfSeBmRb,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
159,RepTerriSewell,2022-04-01 23:49:03,1510041584955535364,"My staff was proud to join fellow Selma native, Brigadier General Select Otis Jones, Vice Superintendent of the… https://t.co/uyfjfebLS9",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
160,RepTerriSewell,2022-04-01 18:20:23,1509958872076857350,It is simply wrong that Black and Latino Americans serve harsh sentences while others make millions off a new and g… https://t.co/h8s2ypFyZE,Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
161,RepTerriSewell,2022-03-31 22:31:26,1509659664685932548,"NEWS: The House just passed a bill to cap the cost of insulin at $35/month!

Alabamians are being crushed by the as… https://t.co/96wRg33LFj",Alabama 7th District,U.S. Representative,Sewell,Terri A.,D
162,SenDanSullivan,2022-04-09 01:22:21,1512601778147237888,"RT @thehill: .@SenDanSullivan: ""Joe Biden, when he campaigned, said 'I guarantee we're going to end fossil fuels'. That is actually one cam…",Alaska,U.S. Senator,Sullivan,Dan,R
163,SenDanSullivan,2022-04-08 18:10:06,1512493000361975820,"Julie and I are saddened by the passing of Arliss Sturgulewski, a brave and wise trailblazer. Arliss devoted nearly… https://t.co/XPb6OjfMSc",Alaska,U.S. Senator,Sullivan,Dan,R
164,SenDanSullivan,2022-04-08 16:30:00,1512467810449956865,Senators &amp; Congressmen were briefed early on that the Russians would defeat the Ukrainians in short order. That ass… https://t.co/z8DSSItHsY,Alaska,U.S. Senator,Sullivan,Dan,R
165,SenDanSullivan,2022-04-08 14:30:00,1512437608542056449,Reports indicate the Biden administration may delist #Iran’s IRGC as a terrorist organization to secure a new… https://t.co/wkiDJLz10X,Alaska,U.S. Senator,Sullivan,Dan,R
166,SenDanSullivan,2022-04-08 13:52:45,1512428236076351490,"Last year, President Biden offered an inflation-adjusted cut to the defense budget.

This year, even in the wake of… https://t.co/5tcGVlRuVR",Alaska,U.S. Senator,Sullivan,Dan,R
167,SenDanSullivan,2022-04-07 16:35:40,1512106846877884417,"RT @nnworcester: I checked the transcript &amp; confirmed @DanSullivan_AK's claim: several months ago, a House committee was questioning Americ…",Alaska,U.S. Senator,Sullivan,Dan,R
168,SenDanSullivan,2022-04-07 13:59:59,1512067668605497347,"Oct 2021 | House Dems to energy execs: “Will you commit to reducing U.S. oil &amp; gas production?”
 
April 2022 | Hous… https://t.co/jvkaEMlrU3",Alaska,U.S. Senator,Sullivan,Dan,R
169,SenDanSullivan,2022-04-06 23:16:28,1511845323123134467,"These @NOAA appointments are an important milestone in the #SaveOurSeas story, which began back in 2018 and has mar… https://t.co/GDIMlLyvhj",Alaska,U.S. Senator,Sullivan,Dan,R
170,SenDanSullivan,2022-04-06 23:14:59,1511844949444149248,"I want to congratulate two well-qualified Alaskans, Julianne Curry &amp; Ginny Eckert, who will be contributing their i… https://t.co/4qXbjUVJKl",Alaska,U.S. Senator,Sullivan,Dan,R
171,SenDanSullivan,2022-04-06 23:13:38,1511844612238979085,"Today, @NOAA announced a diverse and distinguished group of experts and stakeholders to serve on the new… https://t.co/KP9TA48wd0",Alaska,U.S. Senator,Sullivan,Dan,R
172,SenDanSullivan,2022-04-06 22:53:27,1511839532823597062,"Congrats to Alaskans Julianne Curry and Ginny Eckert, and to all of the other experts and stakeholders  appointed t… https://t.co/cBd8fRU3gs",Alaska,U.S. Senator,Sullivan,Dan,R
173,SenDanSullivan,2022-04-06 21:49:41,1511823481633185796,It cost $109 bucks to fill up ¾ of my truck’s tank over the weekend—a reality hitting millions of hard-working Amer… https://t.co/EDmeO3ihoV,Alaska,U.S. Senator,Sullivan,Dan,R
174,SenDanSullivan,2022-04-06 16:08:43,1511737675925139459,"RT @SenateGOP: Under Joe Biden’s leadership, gas prices are at an all-time high. Join us at 12pm ET as Senate Republicans discuss the need…",Alaska,U.S. Senator,Sullivan,Dan,R
175,SenDanSullivan,2022-04-06 15:42:45,1511731143829245956,"RT @SenateGOP: Biden’s policies have created a national security crisis at our southern border. 

And if he repeals Title 42, border offici…",Alaska,U.S. Senator,Sullivan,Dan,R
176,SenDanSullivan,2022-04-06 13:00:01,1511690188954607623,"From day 1, @POTUS has set out to kill American energy production—restricting access to federal lands, strong-armin… https://t.co/yilKS5l2gl",Alaska,U.S. Senator,Sullivan,Dan,R
177,SenDanSullivan,2022-04-05 18:54:39,1511417045602156548,The world is seeing the horrors of Russian atrocities against the brave people of Ukraine. Now is the time to redou… https://t.co/1LzVsEvtWS,Alaska,U.S. Senator,Sullivan,Dan,R
178,SenDanSullivan,2022-04-05 13:07:01,1511329560465395718,Tune in to @FoxBusiness and hear my discussion with Stuart Varney on Ukraine and the energy crisis. https://t.co/GCg9MYrwfg,Alaska,U.S. Senator,Sullivan,Dan,R
179,SenDanSullivan,2022-04-03 20:10:20,1510711319569260546,President Biden has effectively sent an invitation to the world’s most vulnerable migrants to make the dangerous tr… https://t.co/bI7BbWSOdc,Alaska,U.S. Senator,Sullivan,Dan,R
180,lisamurkowski,2022-04-11 15:05:48,1513533781042421762,"I’m looking forward to welcoming people to my Infrastructure Grant Symposium, where I’m bringing together federal r… https://t.co/1ZG0wes0Wx",Alaska,U.S. Senator,Murkowski,Lisa,R
181,lisamurkowski,2022-04-11 03:07:23,1513352986684112900,The view from the top of the Butte is amazing. https://t.co/xzQLqPgfpX,Alaska,U.S. Senator,Murkowski,Lisa,R
182,lisamurkowski,2022-04-11 03:07:04,1513352906782613512,"It was a beautiful, sunny Sunday in Alaska. Had a great day hiking the Butte outside of Palmer with @annezinkmd, he… https://t.co/7PkCPLP91A",Alaska,U.S. Senator,Murkowski,Lisa,R
183,lisamurkowski,2022-04-10 20:08:36,1513247595656888324,"I’m looking forward to seeing folks, and working to build a brighter future for Alaska, together.",Alaska,U.S. Senator,Murkowski,Lisa,R
184,lisamurkowski,2022-04-10 20:08:35,1513247590787256325,The Infrastructure Grants Symposium at the Dena’ina Center in Anchorage will be an incredible place to learn more a… https://t.co/XSbLdaiDP7,Alaska,U.S. Senator,Murkowski,Lisa,R
